WPID,gene_id,edge_id
WP411,3187,3858
WP411,3188,3859
WP411,24148,3850
WP411,2521,3851
WP411,27316,3852
WP411,29894,3853
WP411,3178,3854
WP411,3181,3855
WP411,3183,3856
WP411,3184,3857
WP2882,2944,36490
WP2882,10599,36491
WP3640,5156,36492
WP2882,7295,36493
WP2882,570,36494
WP2882,1545,36495
WP411,51690,3870
WP2882,1544,36496
WP411,51692,3871
WP2882,1969,36497
WP3929,2771,1206
WP411,51362,3869
WP4946,2967,1205
WP4946,2965,1204
WP3929,6346,1203
WP3929,3718,1202
WP4946,2068,1201
WP428,4773,1200
WP411,3192,3861
WP3640,6502,36498
WP2359,3312,3862
WP3287,3681,36499
WP411,4670,3863
WP411,4686,3864
WP411,4904,3865
WP4946,5887,1209
WP411,5094,3866
WP4946,5906,1208
WP363,51176,3867
WP3929,5906,1207
WP399,51176,3868
WP411,56339,3880
WP411,5725,3881
WP411,57794,3882
WP4718,1593,1220
WP4946,1022,1217
WP3929,3845,1216
WP3929,196883,1215
WP3929,2770,1214
WP3929,5908,1213
WP3929,7852,1212
WP3929,729230,1211
WP3929,113,1210
WP411,53981,3872
WP399,5467,3873
WP399,5520,3874
WP411,55660,3875
WP399,5580,3876
WP399,5581,3877
WP4946,1643,1219
WP399,5583,3878
WP4946,902,1218
WP399,5588,3879
WP411,6432,3890
WP411,6434,3891
WP411,6625,3892
WP411,6626,3893
WP3929,114,1231
WP4830,2674,1230
WP4946,2966,1228
WP4949,908,12605
WP4946,2966,1227
WP4949,9344,12606
WP4946,142,1226
WP4949,10693,12603
WP3929,5567,1225
WP4949,10574,12604
WP3929,23533,1224
WP4949,7203,12609
WP4204,5925,1223
WP4718,9023,1222
WP4949,22948,12607
WP4204,86,1221
WP4949,10694,12608
WP411,57819,3883
WP411,6426,3884
WP411,6427,3885
WP411,6428,3886
WP411,6429,3887
WP4949,10575,12601
WP411,6430,3888
WP4949,6950,12602
WP411,6431,3889
WP3929,56288,1229
WP2806,2208,12600
WP4830,2668,1242
WP4830,26585,1241
WP3929,5568,1240
WP3929,107,1239
WP3929,5196,1238
WP3929,5473,1237
WP4946,2071,1236
WP3929,115,1235
WP428,1487,1234
WP3929,673,1233
WP3929,7074,1232
WP411,6627,3894
WP411,6628,3895
WP411,6629,3896
WP411,6632,3897
WP411,6633,3898
WP411,6634,3899
WP4204,23512,1253
WP3929,2885,1252
WP428,1488,1251
WP3929,112,1250
WP3929,6777,1249
WP3929,111,1248
WP3929,5970,1247
WP3929,156,1246
WP3929,6356,1245
WP3929,5747,1244
WP3929,3627,1243
WP3929,6348,1264
WP3929,6351,1263
WP4946,2968,1262
WP3929,2869,1261
WP4720,5465,1260
WP3929,399694,1259
WP3929,1232,1258
WP428,23236,1257
WP3929,23236,1256
WP4830,186,1255
WP4946,5886,1254
WP428,7472,1275
WP4484,7432,1274
WP428,5582,1273
WP428,54361,1272
WP428,5328,1271
WP428,4040,1270
WP428,324,1269
WP428,2535,1268
WP428,1857,1267
WP428,1856,1266
WP428,1855,1265
WP428,81029,1286
WP428,80326,1285
WP428,7976,1284
WP428,7855,1283
WP428,7482,1282
WP428,7481,1281
WP428,7477,1280
WP428,7476,1279
WP428,7475,1278
WP428,101929777,1277
WP428,101929777,1276
WP5219,2328,1297
WP5346,9108,1296
WP2018,2475,1295
WP2853,26986,1294
WP4720,5468,1293
WP428,89780,1292
WP428,8326,1291
WP428,8325,1290
WP428,8324,1289
WP428,8323,1288
WP428,8321,1287
WP4971,3635,24659
WP4949,10497,12670
WP5101,3630,12671
WP4217,7251,36640
WP4971,90809,24652
WP4971,23007,24651
WP4971,89869,24654
WP4971,81846,24653
WP4971,79837,24656
WP4971,55529,24655
WP5299,6489,24658
WP5299,129807,24657
WP3937,3055,10019
WP5102,23463,36649
WP4290,50,10018
WP5219,23446,1299
WP4971,8897,24650
WP5219,55349,1298
WP3937,5289,10011
WP2526,3265,12674
WP5102,10269,36641
WP4290,2023,10010
WP3614,332,12675
WP4258,51701,36642
WP1991,4208,10013
WP2806,3690,12672
WP4258,57680,36643
WP4290,57103,10012
WP3614,3091,12673
WP4258,64840,36644
WP4290,2271,10015
WP3614,4170,12678
WP4258,6422,36645
WP4534,3693,10014
WP2526,4790,12679
WP4258,27121,36646
WP3937,4689,10017
WP3614,3939,12676
WP4258,6424,36647
WP3937,54209,10016
WP3614,4170,12677
WP5108,116519,36648
WP5352,6924,22008
WP5407,321,22009
WP3614,5230,12681
WP3614,5315,12682
WP4290,5230,10020
WP3614,5211,12680
WP4224,2618,22000
WP5299,8869,24663
WP4224,10606,22001
WP4971,22908,24662
WP5344,5605,22002
WP5294,2983,24665
WP5344,4193,22003
WP4971,200576,24664
WP5344,5604,22004
WP5294,7019,24667
WP4224,5471,22005
WP5294,4899,24666
WP4224,316,22006
WP5180,1408,24669
WP5352,9031,22007
WP5095,55801,24668
WP5224,54575,36638
WP2855,5309,10029
WP4258,6929,36639
WP4971,54545,24661
WP4971,8394,24660
WP4290,2821,10022
WP2526,5595,12685
WP2882,79571,36630
WP4534,11184,10021
WP3614,578,12686
WP2879,117283,36631
WP2855,7040,10024
WP3614,5366,12683
WP2533,253430,36632
WP4290,6510,10023
WP2526,5594,12684
WP3640,613,36633
WP3937,5294,10026
WP3614,598,12689
WP3657,7543,36634
WP3937,5296,10025
WP2034,3840,36635
WP2855,2253,10028
WP3614,581,12687
WP4217,5610,36636
WP4534,3696,10027
WP3614,597,12688
WP5224,54600,36637
WP4874,8874,24638
WP4874,6786,24637
WP4971,10903,24639
WP5095,6362,24630
WP5095,388372,24632
WP5095,388372,24631
WP4874,10059,24634
WP5095,6358,24633
WP4883,4142,24636
WP4874,28964,24635
WP2533,9663,36627
WP3674,60436,36628
WP4284,7157,12658
WP2882,117283,36629
WP4949,7157,12659
WP2806,3915,12652
WP3299,9314,12653
WP2882,51,36620
WP5101,3691,12650
WP2882,7266,36621
WP4949,5111,12651
WP3674,7050,36622
WP2806,409,12656
WP2879,5244,36623
WP4191,7157,12657
WP2332,5524,36624
WP3299,4609,12654
WP2879,8431,36625
WP2806,7057,12655
WP2533,23175,36626
WP4971,8898,24649
WP4971,8776,24648
WP4191,207,12660
WP5299,29906,24641
WP4971,8395,24640
WP4971,5305,24643
WP4971,6305,24642
WP4971,8396,24645
WP5299,338596,24644
WP4971,4534,24647
WP4971,4952,24646
WP4534,9448,10008
WP2882,8431,36616
WP1991,4205,10007
WP3640,5292,36617
WP2806,729238,12669
WP3674,4838,36618
WP2855,2736,10009
WP2882,1551,36619
WP4534,8491,10000
WP2806,5578,12663
WP2806,3689,12664
WP4534,11183,10002
WP2526,5921,12661
WP2882,27286,36610
WP3937,7305,10001
WP4949,5531,12662
WP2882,1577,36611
WP3937,5291,10004
WP4949,7189,12667
WP2882,10486,36612
WP4534,1495,10003
WP3299,6657,12668
WP2882,6342,36613
WP4290,5315,10006
WP4949,151987,12665
WP2882,5524,36614
WP3937,1535,10005
WP5101,3667,12666
WP2882,376497,36615
WP5095,3467,24616
WP5180,23132,24615
WP5095,6357,24618
WP5294,155061,24617
WP5180,51270,24619
WP5180,8893,24610
WP5095,56832,24612
WP5095,85480,24611
WP5095,11009,24614
WP5095,50604,24613
WP5101,208,12638
WP2332,632,36605
WP4949,5518,12639
WP2533,2710,36606
WP4949,5595,12636
WP2533,346606,36607
WP4949,5516,12637
WP2882,5166,36608
WP2882,5244,36609
WP2806,2769,12630
WP4949,841,12631
WP2879,6822,36600
WP5101,3091,12634
WP2332,7525,36601
WP2806,958,12635
WP2034,8835,36602
WP2806,3912,12632
WP2533,2819,36603
WP4949,2099,12633
WP2533,84803,36604
WP5180,55957,24627
WP5180,91750,24626
WP5095,6360,24629
WP5095,6368,24628
WP5180,23621,24621
WP5180,286826,24620
WP5095,284340,24623
WP5180,132660,24622
WP5180,1874,24625
WP5180,55851,24624
WP4191,5565,12649
WP2806,653509,12647
WP2806,3911,12648
WP2806,7448,12641
WP4949,4790,12642
WP4949,5608,12640
WP4949,2908,12645
WP5101,5290,12646
WP4191,10891,12643
WP4949,5515,12644
WP2806,110384692,12616
WP2526,8976,12617
WP3614,3484,12614
WP2806,110384692,12615
WP2806,3384,12618
WP2806,325,12619
WP4949,8841,12612
WP2806,9370,12613
WP4949,10576,12610
WP2806,2357,12611
WP5095,26525,24605
WP5095,27179,24604
WP5095,84639,24607
WP5095,27177,24606
WP5095,6846,24609
WP5294,8654,24608
WP5180,3092,24601
WP5095,27178,24600
WP5095,56300,24603
WP5180,10253,24602
WP5312,5832,12627
WP4191,3479,12628
WP5312,7358,12625
WP5312,2645,12626
WP4949,5606,12629
WP4949,2186,12620
WP4949,6477,12623
WP3299,131405,12624
WP2806,930,12621
WP2806,6402,12622
WP2882,9792,36590
WP2882,5142,36591
WP2882,92737,36592
WP2882,23054,36593
WP2882,81706,36594
WP2882,5460,36595
WP2882,153218,36596
WP2332,2242,36597
WP2034,32,36598
WP2034,3953,36599
WP2882,10602,36580
WP2882,6286,36581
WP2882,1557,36582
WP2882,221079,36583
WP2882,51129,36584
WP2882,8436,36585
WP5294,5143,24597
WP5180,5934,24596
WP5294,5144,24599
WP5095,5197,24598
WP5180,5933,24591
WP5180,273,24590
WP5180,7023,24593
WP5180,5978,24592
WP5293,11040,24595
WP5293,1053,24594
WP2882,5272,36586
WP2882,11214,36587
WP2882,8507,36588
WP2882,84002,36589
WP2882,9970,36570
WP2882,57007,36571
WP2882,8856,36572
WP2882,10769,36573
WP2882,5375,36574
WP2882,27063,36575
WP2882,221393,36576
WP3657,2551,36577
WP2882,1376,36578
WP2882,387509,36579
WP111,7381,12590
WP111,7388,12593
WP2882,10560,36560
WP5381,322,12594
WP2882,29103,36561
WP111,7384,12591
WP2882,1907,36562
WP111,7385,12592
WP2882,6397,36563
WP4874,51024,24575
WP4874,4842,24574
WP4883,59272,24577
WP5155,5743,24576
WP5293,5970,24579
WP4874,5970,24578
WP5293,369,24571
WP4874,3162,24570
WP4874,4780,24573
WP4874,4773,24572
WP4191,2475,12597
WP2882,84951,36564
WP2806,7454,12598
WP2882,79056,36565
WP5381,222235,12595
WP2882,9982,36566
WP5381,10193,12596
WP2882,121512,36567
WP2882,347902,36568
WP2882,11057,36569
WP2806,4036,12599
WP2882,6591,36550
WP2882,7546,36551
WP2882,89795,36552
WP4971,54893,24586
WP4971,23236,24585
WP4971,51196,24588
WP4971,9110,24587
WP5294,5141,24589
WP4874,8536,24580
WP4971,5287,24582
WP4874,9759,24581
WP4971,5728,24584
WP4971,5335,24583
WP2882,54566,36553
WP2882,4616,36554
WP2882,8140,36555
WP3657,2553,36556
WP2882,6822,36557
WP2882,80315,36558
WP2882,5997,36559
WP111,4710,12571
WP111,4711,12572
WP2879,9971,36540
WP111,4709,12570
WP2533,5320,36541
WP5293,6777,24553
WP5095,6356,24552
WP5293,1436,24555
WP5293,2885,24554
WP4883,124905021,24557
WP4883,124905021,24556
WP5095,4312,24559
WP5294,5592,24558
WP5095,3456,24551
WP5095,3627,24550
WP111,4714,12575
WP3287,1001,36542
WP111,4716,12576
WP3657,3002,36543
WP111,4712,12573
WP3640,11040,36544
WP111,4713,12574
WP2882,1374,36545
WP111,4719,12579
WP2882,345,36546
WP3674,7080,36547
WP111,4717,12577
WP3674,2290,36548
WP111,4718,12578
WP2533,8394,36549
WP111,4723,12582
WP111,4724,12583
WP111,4720,12580
WP111,4722,12581
WP2332,3590,36530
WP5095,3444,24564
WP5180,84335,24563
WP5095,6348,24566
WP5095,6351,24565
WP4883,185,24568
WP4883,183,24567
WP4874,23411,24569
WP411,6637,3902
WP2879,9965,36539
WP411,6638,3903
WP363,6934,3904
WP411,102724594,3905
WP411,102724594,3906
WP5095,246778,24560
WP411,8175,3907
WP399,83439,3908
WP5180,28514,24562
WP411,83443,3909
WP5180,388585,24561
WP111,4728,12586
WP2332,3673,36531
WP111,4729,12587
WP2882,405,36532
WP111,4725,12584
WP2879,570,36533
WP111,4726,12585
WP2338,5901,36534
WP2332,5970,36535
WP2879,6554,36536
WP411,6635,3900
WP111,4731,12588
WP2332,8554,36537
WP411,6636,3901
WP111,55967,12589
WP2879,8647,36538
WP411,84991,3913
WP411,8683,3914
WP399,896,3915
WP411,9128,3916
WP411,9129,3917
WP411,9343,3918
WP411,9410,3919
WP411,8405,3910
WP411,8449,3911
WP411,84844,3912
WP4352,9255,3924
WP4352,2664,3925
WP363,55361,3926
WP411,6829,3927
WP411,8731,3928
WP411,8732,3929
WP411,9785,3920
WP4352,9125,3921
WP4352,8732,3922
WP4352,9669,3923
WP2359,113457,3935
WP4352,5704,3936
WP3941,7185,3937
WP4352,55746,3938
WP4147,2255,3939
WP4352,55812,3930
WP4875,22895,3931
WP4352,55036,3932
WP4352,124401,3933
WP4352,63929,3934
WP3930,5971,3946
WP3941,727,3947
WP3930,101929777,3948
WP3930,101929777,3949
WP3941,998,3940
WP4352,5714,3941
WP4352,5706,3942
WP4352,5713,3943
WP4352,5862,3944
WP4352,4741,3945
WP3941,7186,3957
WP4352,324,3958
WP4352,9882,3959
WP4352,4927,3950
WP399,11211,3951
WP4352,55770,3952
WP4147,3280,3953
WP3941,1380,3954
WP4352,51552,3955
WP4147,11317,3956
WP3941,719,3970
WP5346,90459,1305
WP4147,3516,3968
WP2853,6422,1304
WP3930,649,3969
WP5346,55613,1303
WP5346,6910,1302
WP5346,2222,1301
WP5346,2213,1300
WP4352,5925,3960
WP4352,8826,3961
WP4352,5899,3962
WP4352,10788,3963
WP5346,1475,1309
WP3941,715,3964
WP5412,2185,1308
WP4352,1857,3965
WP2853,1846,1307
WP3941,717,3966
WP5346,66036,1306
WP4352,4218,3967
WP4875,8831,3980
WP3941,728,3981
WP5346,3329,1316
WP4352,5718,3979
WP5412,56270,1315
WP5346,3651,1314
WP5346,9107,1313
WP5313,121260,1312
WP5412,23710,1311
WP5346,4926,1310
WP4352,1488,3971
WP4875,2902,3972
WP3941,716,3973
WP4875,2903,3974
WP4352,128239,3975
WP2853,9350,1319
WP4352,5719,3976
WP5346,7013,1318
WP4352,9883,3977
WP5346,9258,1317
WP4352,3066,3978
WP334,104909134,3990
WP334,104909134,3991
WP334,104909134,3992
WP2853,83595,1330
WP5412,11337,1327
WP5405,51084,1326
WP5219,501,1325
WP2853,64321,1324
WP5313,6565,1323
WP1423,30815,1322
WP5346,252969,1321
WP5346,83648,1320
WP3941,721,3982
WP4875,2904,3983
WP334,10203,3984
WP2359,10213,3985
WP2359,10273,3986
WP411,10898,3987
WP5346,83595,1329
WP334,117,3988
WP5346,286046,1328
WP334,104909134,3989
WP5346,613211,1341
WP5346,6281,1340
WP5346,203074,1338
WP2526,3716,12715
WP5346,83656,1337
WP2526,4792,12716
WP5346,94137,1336
WP5312,948,12713
WP5346,83650,1335
WP2526,2002,12714
WP5346,79660,1334
WP5312,5831,12719
WP5313,57571,1333
WP1423,8708,1332
WP2526,5295,12717
WP5346,203076,1331
WP2526,6464,12718
WP334,1395,3993
WP363,1487,3994
WP399,1487,3995
WP399,1488,3996
WP363,1855,3997
WP2526,6714,12711
WP399,1855,3998
WP2526,7409,12712
WP363,1856,3999
WP5346,253012,1339
WP2526,6722,12710
WP129,4313,24704
WP3303,4313,24703
WP3942,30,24706
WP129,4323,24705
WP3942,8310,24708
WP3942,2182,24707
WP3303,4436,24709
WP247,5724,1352
WP2018,4286,1351
WP2363,3930,1350
WP5155,6916,24700
WP3303,1978,24702
WP4971,9651,24701
WP1423,2523,1349
WP2526,5879,12726
WP2853,3975,1348
WP5312,5723,12727
WP5346,54984,1347
WP2526,387,12724
WP5346,137075,1346
WP5312,387,12725
WP5346,346702,1345
WP1423,8705,1344
WP5346,613210,1343
WP2526,5604,12728
WP5346,613209,1342
WP2526,5781,12729
WP2526,5599,12722
WP2526,7410,12723
WP2526,6774,12720
WP2526,6772,12721
WP2853,8450,1363
WP2853,57198,1362
WP5320,3294,1361
WP5320,3293,1360
WP5320,3284,1359
WP5320,6715,1358
WP5320,3283,1357
WP5320,1588,1356
WP5320,1583,1355
WP2363,84823,1354
WP2018,6688,1353
WP2363,255488,1374
WP2363,157769,1373
WP1423,127550,1372
WP247,1269,1371
WP2363,10153,1370
WP2526,5894,12704
WP2526,3725,12705
WP1423,9197,1369
WP5312,2746,12702
WP247,9248,1368
WP2526,2353,12703
WP5311,10317,1367
WP4174,1576,12708
WP2853,51701,1366
WP5312,6513,12709
WP5320,51171,1365
WP5312,2821,12706
WP2853,80312,1364
WP3614,5160,12707
WP5312,2744,12700
WP5312,3939,12701
WP2363,79075,1385
WP2363,63922,1384
WP2363,6277,1383
WP134,6120,1382
WP2363,55299,1381
WP2363,54921,1380
WP2363,51316,1379
WP1423,51046,1378
WP2363,29028,1377
WP2363,27101,1376
WP134,25796,1375
WP5412,55054,1396
WP5412,9821,1395
WP2839,10913,1394
WP2839,23560,1393
WP2839,1896,1392
WP2839,6615,1391
WP2839,344167,1390
WP2363,962,1389
WP2363,92140,1388
WP2363,8926,1387
WP247,8698,1386
WP5346,8312,1399
WP5346,5595,1398
WP5346,5594,1397
WP5407,1139,22118
WP5407,727909,22119
WP3299,406889,12791
WP3614,3486,12792
WP4290,5831,10130
WP5108,4023,36760
WP3299,406881,12790
WP4217,29110,36761
WP5344,5568,22110
WP3303,572,24773
WP5407,54893,22111
WP1545,1026,24772
WP5088,3627,22112
WP3942,10062,24775
WP5407,161725,22113
WP69,9020,24774
WP5407,51621,22114
WP3303,581,24777
WP5088,5734,22115
WP3303,5888,24776
WP5407,5970,22116
WP3303,332,24779
WP4906,6777,22117
WP3303,5829,24778
WP5380,672,34107
WP4534,3690,10139
WP5149,1026,34106
WP5149,6578,34105
WP5411,9107,34104
WP5411,55613,34103
WP1941,30,34102
WP2840,5653,24771
WP5300,9076,34101
WP2840,337879,24770
WP5300,4363,34100
WP465,169355,10132
WP2806,3075,12795
WP4217,71,36762
WP1991,1482,10131
WP2806,3674,12796
WP4217,9021,36763
WP1991,406976,10134
WP2806,2160,12793
WP4217,3665,36764
WP3937,5336,10133
WP4949,79153,12794
WP4537,7003,36765
WP1991,100271849,10136
WP2806,3381,12799
WP4537,7004,36766
WP3937,27040,10135
WP3958,5336,36767
WP3937,4067,10138
WP5101,2534,12797
WP5380,11285,34109
WP4726,259230,36768
WP1991,100271849,10137
WP2806,5329,12798
WP5149,240,34108
WP4258,1460,36769
WP35,108,22129
WP1991,406937,10141
WP3937,146850,10140
WP4217,5295,36750
WP5352,9241,22121
WP3303,3551,24784
WP4906,123264,22122
WP3303,5595,24783
WP5407,101059918,22123
WP3303,4790,24786
WP4906,10445,22124
WP3303,5599,24785
WP5407,406993,22125
WP3303,1432,24788
WP5407,728498,22126
WP2895,10891,24787
WP5088,6348,22127
WP35,107,22128
WP2895,4090,24789
WP5102,4023,36759
WP3942,6319,24780
WP3303,4792,24782
WP5407,727909,22120
WP3303,5594,24781
WP1991,406922,10143
WP4217,1956,36751
WP1991,406996,10142
WP4217,5058,36752
WP1991,406923,10145
WP4217,3688,36753
WP1991,406935,10144
WP4217,7410,36754
WP465,100084126,10147
WP4258,50964,36755
WP465,100066186,10146
WP3969,1499,36756
WP465,714254,10149
WP4537,5871,36757
WP465,196,10148
WP4217,5293,36758
WP2840,26018,24759
WP2840,4345,24758
WP2806,966,12770
WP2491,1562,24751
WP2840,3488,24750
WP2840,27121,24753
WP2840,6422,24752
WP2895,51316,24755
WP2840,11197,24754
WP2840,4488,24757
WP3942,1375,24756
WP3937,3684,10118
WP3859,207,36748
WP3937,5881,10117
WP4217,207,36749
WP4174,1559,12779
WP4290,5223,10119
WP4534,1499,10110
WP5101,857,12773
WP5108,55908,36740
WP2806,708,12774
WP4258,5176,36741
WP4290,5162,10112
WP2806,3383,12771
WP4258,6885,36742
WP4534,5871,10111
WP4949,10423,12772
WP3969,1019,36743
WP2855,6774,10114
WP3299,1958,12777
WP4217,5879,36744
WP2855,2637,10113
WP2806,5199,12778
WP4217,7099,36745
WP4290,2194,10116
WP2806,1452,12775
WP4537,50488,36746
WP3937,27036,10115
WP2806,1369,12776
WP3969,5366,36747
WP5447,3570,22107
WP5447,6514,22108
WP2840,25928,24769
WP4906,200931,22109
WP4949,3486,12780
WP4949,4478,12781
WP1545,407048,24762
WP5352,658,22100
WP3942,28965,24761
WP5407,351,22101
WP129,7077,24764
WP5344,5567,22102
WP1545,406953,24763
WP5407,57530,22103
WP2840,6275,24766
WP5407,871,22104
WP2840,2304,24765
WP4906,2890,22105
WP2840,1824,24768
WP5344,7273,22106
WP2840,23581,24767
WP4290,6472,10129
WP5102,5290,36737
WP4290,3418,10128
WP3969,5469,36738
WP4217,3661,36739
WP2840,23560,24760
WP4290,8801,10121
WP3299,406887,12784
WP3937,5293,10120
WP3299,406882,12785
WP4217,4790,36730
WP3937,712,10123
WP4284,9134,12782
WP4562,4790,36731
WP3937,713,10122
WP5101,8694,12783
WP3969,595,36732
WP2855,63973,10125
WP3299,406886,12788
WP4217,3565,36733
WP4290,6888,10124
WP3299,406890,12789
WP4217,6772,36734
WP2855,6657,10127
WP3299,406885,12786
WP4217,8503,36735
WP2855,7054,10126
WP3299,406888,12787
WP4217,5290,36736
WP5333,4598,24737
WP5333,4597,24736
WP4022,5167,24739
WP5333,50814,24738
WP314,3315,24731
WP5333,3157,24730
WP69,3702,24733
WP5333,3422,24732
WP5333,4047,24735
WP314,4000,24734
WP4949,253980,12759
WP5102,208,36726
WP4217,5296,36727
WP4949,26470,12757
WP5102,2625,36728
WP4949,253982,12758
WP4258,22943,36729
WP4949,8448,12751
WP4949,9989,12752
WP4217,2033,36720
WP4949,83723,12750
WP4562,4792,36721
WP4949,112476,12755
WP4258,1457,36722
WP2806,2286,12756
WP4562,3551,36723
WP2806,11326,12753
WP4537,11184,36724
WP4949,146378,12754
WP5153,2821,36725
WP69,9051,24748
WP4022,87178,24747
WP2840,6929,24749
WP314,5591,24740
WP5333,6309,24742
WP5333,6307,24741
WP4022,7298,24744
WP5333,6713,24743
WP314,84823,24746
WP69,7454,24745
WP2855,6571,10107
WP4217,60,36715
WP2855,5015,10106
WP5153,2683,36716
WP4290,3419,10109
WP4949,100847041,12768
WP3958,2767,36717
WP2855,5979,10108
WP5101,84649,12769
WP4217,3655,36718
WP4217,5594,36719
WP4949,6693,12762
WP4949,139420,12763
WP2855,6469,10101
WP4949,653808,12760
WP4290,7086,10100
WP4949,283897,12761
WP4217,387,36710
WP3937,6850,10103
WP4949,100847041,12766
WP4258,1459,36711
WP2855,2020,10102
WP4949,100500917,12767
WP4537,9448,36712
WP3937,1536,10105
WP4949,57223,12764
WP5102,6720,36713
WP2855,216,10104
WP4949,100500917,12765
WP4537,8463,36714
WP5333,10682,24715
WP5333,3930,24714
WP704,4143,24717
WP5333,7108,24716
WP3942,2168,24719
WP3942,1622,24718
WP2840,7704,24711
WP3942,23205,24710
WP3942,3158,24713
WP3942,116519,24712
WP5101,10555,12737
WP4217,1387,36704
WP3614,55662,12738
WP4537,7005,36705
WP4949,23475,12735
WP4537,8491,36706
WP5101,26580,12736
WP3969,999,36707
WP5102,5601,36708
WP4217,5291,36709
WP2806,1634,12739
WP2526,6654,12730
WP5312,6510,12733
WP4217,3120,36700
WP5312,29968,12734
WP4217,3117,36701
WP2526,5058,12731
WP4217,3117,36702
WP2526,4214,12732
WP4726,8611,36703
WP69,2185,24726
WP5333,1717,24725
WP5333,2224,24728
WP5333,2222,24727
WP5333,3156,24729
WP5333,19,24720
WP3942,9370,24722
WP2895,9370,24721
WP5333,10654,24724
WP2895,1050,24723
WP4949,57718,12748
WP2806,10877,12749
WP4949,55671,12746
WP4949,11151,12747
WP4949,7430,12740
WP4949,143,12741
WP4949,3476,12744
WP4949,83719,12745
WP4949,4150,12742
WP2806,3080,12743
WP3937,3689,10091
WP4290,2539,10090
WP3937,7410,10093
WP4534,3689,10092
WP2855,4009,10095
WP4290,3101,10094
WP2855,2019,10097
WP2855,4760,10096
WP4906,375387,22077
WP3888,6732,34066
WP35,23683,22078
WP3888,5784,34065
WP35,2775,22079
WP3888,5780,34064
WP3888,5757,34063
WP3888,57326,34062
WP3888,56907,34061
WP3888,56905,34060
WP5088,4283,22070
WP5352,8467,22071
WP4906,5130,22072
WP5088,114548,22073
WP5352,114548,22074
WP3888,83442,34069
WP5344,200539,22075
WP3888,81575,34068
WP5407,25942,22076
WP3888,7024,34067
WP2855,4825,10099
WP2855,4487,10098
WP4906,23411,22088
WP3888,5496,34055
WP5352,23411,22089
WP3888,54505,34054
WP3888,52,34053
WP3888,51574,34052
WP3888,51309,34051
WP3888,51278,34050
WP35,5331,22080
WP35,5580,22081
WP35,5581,22082
WP35,5583,22083
WP35,5588,22084
WP3888,55872,34059
WP35,6548,22085
WP3888,55854,34058
WP4224,2915,22086
WP3888,55692,34057
WP4906,7018,22087
WP3888,55379,34056
WP4290,9123,10071
WP1991,93649,10070
WP3937,7409,10073
WP4290,5211,10072
WP4290,5226,10075
WP2855,6531,10074
WP5407,23137,22055
WP3888,27044,34044
WP5407,493861,22056
WP3888,26058,34043
WP5407,197370,22057
WP3888,24147,34042
WP5407,286053,22058
WP3888,23753,34041
WP5407,79677,22059
WP3888,23215,34040
WP4906,100616216,22050
WP3888,441478,34049
WP4906,152217,22051
WP3888,399726,34048
WP35,10142,22052
WP3888,3748,34047
WP5088,9536,22053
WP3888,357,34046
WP5407,55719,22054
WP3888,274,34045
WP1991,817,10077
WP4290,29920,10076
WP4290,4191,10079
WP3937,5295,10078
WP4290,5723,10080
WP4534,3688,10082
WP3969,6659,36690
WP4290,2746,10081
WP4217,10461,36691
WP2855,4929,10084
WP4217,339390,36692
WP3937,2209,10083
WP4751,6477,36693
WP3937,653361,10086
WP4542,930,36694
WP4290,22934,10085
WP4217,84868,36695
WP4906,22916,22066
WP3888,1397,34033
WP5088,3552,22067
WP3888,124491,34032
WP5352,23451,22068
WP3888,1192,34031
WP4906,4686,22069
WP3888,115098,34030
WP5407,84250,22060
WP3888,23196,34039
WP4906,3077,22061
WP3888,2130,34038
WP5352,4756,22062
WP3888,170506,34037
WP5352,83737,22063
WP3888,152273,34036
WP5088,29108,22064
WP3888,1466,34035
WP5088,374,22065
